epoch,train_loss,validation_loss,validation_macro_f1,validation_micro_f1,threshold,learning_rate,training_seconds,validation_seconds
1,0.1622829888917916,0.09100528279716925,0.40691490445703193,0.5669587796170075,0.15000000000000002,1.4814410480349346e-05,498.10394166596234,8.524332917062566
2,0.08561063386848296,0.08494685998085544,0.4596131697609883,0.5909696323921151,0.20000000000000004,7.407205240174673e-06,495.17698670807295,8.58402879186906
3,0.0755537428059657,0.08428035897415281,0.4737269738668443,0.5978763953171794,0.20000000000000004,0.0,494.726359375054,8.648359833983704
